timestamp,asset_id,vibration_rms,temperature_c,load_percent,failure_phase,failure_start_hour
2026-01-01 00:00:06,pump-001,2.9663093202254234,45.07021694507298,74.45979492700306,0,48
2026-01-01 00:01:07,pump-001,3.169664988420098,45.148414818245534,78.0983361499752,0,48
2026-01-01 00:02:05,pump-001,3.178727582156854,45.251411467929096,73.7466148959522,0,48
2026-01-01 00:02:54,pump-001,2.6662125639900047,44.63824643209969,76.13683783387177,0,48
2026-01-01 00:04:07,pump-001,2.933766685989648,44.97876869973312,75.99120006181087,0,48
2026-01-01 00:05:08,pump-001,3.2358116822065894,44.535633929335916,75.49465219484887,0,48
2026-01-01 00:05:57,pump-001,2.97656755074743,45.39384589946769,77.91007474334668,0,48
2026-01-01 00:07:07,pump-001,2.80088041909753,44.90190766267414,69.52832025052365,0,48
2026-01-01 00:07:58,pump-001,2.853280451873476,45.57171616406829,73.75060717178197,0,48
2026-01-01 00:09:01,pump-001,3.2751341052384193,44.830946436322016,73.19277367280229,0,48
2026-01-01 00:10:04,pump-001,2.7172075558413185,44.18015318959975,78.13286474403724,0,48
2026-01-01 00:10:52,pump-001,2.7994412805080584,44.7711471653241,73.5081693801763,0,48
2026-01-01 00:12:01,pump-001,2.959529322327946,44.94853091610415,74.23337326731243,0,48
2026-01-01 00:12:52,pump-001,2.704911562516788,45.506644925052726,75.92424363104877,0,48
2026-01-01 00:14:07,pump-001,3.210531465800749,44.92147669135614,71.97074819436821,0,48
2026-01-01 00:15:04,pump-001,2.7218775942679305,44.23807003516945,74.05921954669658,0,48
2026-01-01 00:15:58,pump-001,3.0182920644174014,45.29099452296522,77.36473621699214,0,48
2026-01-01 00:17:02,pump-001,3.1124382448304684,45.360924465038046,74.79562986691612,0,48
2026-01-01 00:17:54,pump-001,2.886866406397333,45.51099997358573,78.11560261435625,0,48
2026-01-01 00:19:08,pump-001,2.909765787007293,45.10589684235278,77.01045583904555,0,48
2026-01-01 00:19:59,pump-001,2.797428008093828,45.462985433063466,72.75553702353993,0,48
2026-01-01 00:21:07,pump-001,2.797428008093828,45.462985433063466,72.75553702353993,0,48
2026-01-01 00:22:02,pump-001,2.9119950655942577,45.50088154022009,74.62471846213572,0,48
2026-01-01 00:22:59,pump-001,3.3866978863682884,45.03102753801018,76.2590216217123,0,48
2026-01-01 00:24:01,pump-001,3.3866978863682884,45.03102753801018,76.2590216217123,0,48
2026-01-01 00:24:57,pump-001,3.072896159397384,44.860560049164675,75.48159639333306,0,48
2026-01-01 00:26:03,pump-001,2.8943815606876075,44.83505070692151,73.65591388484215,0,48
2026-01-01 00:27:05,pump-001,2.9385155886855214,45.224973168073106,74.78329238943194,0,48
2026-01-01 00:27:57,pump-001,3.1889593486522982,44.83745648122019,71.45792807638547,0,48
2026-01-01 00:28:55,pump-001,2.813038728150204,45.25501050360147,75.51266903982605,0,48
2026-01-01 00:30:04,pump-001,3.0724097181734367,44.41633564177838,79.61361434977485,0,48
2026-01-01 00:31:02,pump-001,2.855674508572262,44.63378111846454,76.11362658149028,0,48
2026-01-01 00:32:05,pump-001,2.740879684994941,45.619146322941425,76.44541543675048,0,48
2026-01-01 00:32:53,pump-001,2.9892239856677962,45.190009598616015,75.79416485145137,0,48
2026-01-01 00:34:00,pump-001,2.9892239856677962,45.190009598616015,75.79416485145137,0,48
2026-01-01 00:35:02,pump-001,3.128546971783008,44.98327630458183,76.88539021087183,0,48
2026-01-01 00:35:57,pump-001,2.973236554818075,45.585705949542664,76.9945675092107,0,48
2026-01-01 00:36:53,pump-001,3.1748643383955715,45.561573327288045,79.88045226862623,0,48
2026-01-01 00:38:01,pump-001,2.75464881533081,45.59644694685556,74.3031145113068,0,48
2026-01-01 00:38:55,pump-001,3.1093904491018214,44.59750246759411,76.64114077568931,0,48
2026-01-01 00:40:04,pump-001,2.816414212598602,45.00435797002792,77.04048217912649,0,48
2026-01-01 00:40:53,pump-001,2.9567958805154086,45.554090360193825,73.84556068451172,0,48
2026-01-01 00:42:08,pump-001,3.1743389998498337,45.106929457817536,76.38999161838764,0,48
2026-01-01 00:42:58,pump-001,3.1366873521178356,45.32512624118789,78.48583853934245,0,48
2026-01-01 00:44:04,pump-001,3.1761208449718117,45.402940924288,74.00670272605187,0,48
2026-01-01 00:45:05,pump-001,2.957981352847018,44.72241960432623,76.03728813598173,0,48
2026-01-01 00:45:59,pump-001,3.044133357486864,45.28370411384958,77.04501210030676,0,48
2026-01-01 00:47:03,pump-001,2.9756088878556928,45.23045074742776,76.64636888942344,0,48
2026-01-01 00:47:54,pump-001,3.023012747399198,45.04869316839179,76.15248858027036,0,48
2026-01-01 00:49:00,pump-001,2.9687182789226068,45.11055916328427,80.26393365210258,0,48
2026-01-01 00:50:05,pump-001,2.551971572645324,44.409780954538576,78.72480768166301,0,48
2026-01-01 00:51:00,pump-001,3.226091951374502,45.036086040146074,75.52682205835418,0,48
2026-01-01 00:52:00,pump-001,3.3339411670614014,44.862230492517355,73.65808319023125,0,48
2026-01-01 00:53:07,pump-001,3.1707181905044037,45.106606695291845,77.24192133756925,0,48
2026-01-01 00:54:00,pump-001,3.1058123098680785,45.11247296449319,75.30455035938577,0,48
2026-01-01 00:55:06,pump-001,3.3436262404976933,45.13147731020166,77.51974223388018,0,48
2026-01-01 00:56:03,pump-001,3.0011958063513364,45.07658184320496,75.08904808499874,0,48
2026-01-01 00:57:02,pump-001,3.465999415533464,44.2516675137875,78.01621291760401,0,48
2026-01-01 00:58:02,pump-001,3.097823775634309,46.1219362103874,74.89895074987069,0,48
2026-01-01 00:59:00,pump-001,3.1555210018035114,45.51602670300188,76.17164356813399,0,48
2026-01-01 01:00:07,pump-001,3.0628150718634592,44.99562468534431,76.6552469887993,0,48
2026-01-01 01:01:05,pump-001,2.960967831336515,45.28880578878966,76.30516957985445,0,48
2026-01-01 01:02:08,pump-001,2.9414133185877844,44.91556563253588,80.19111903234469,0,48
2026-01-01 01:03:00,pump-001,3.2820716214092758,44.9648515438917,78.4642843226488,0,48
2026-01-01 01:04:05,pump-001,3.2820716214092758,44.9648515438917,78.4642843226488,0,48
2026-01-01 01:05:07,pump-001,2.6201276627568872,44.51700095018495,75.7498449945049,0,48
2026-01-01 01:05:55,pump-001,2.8474137250443605,44.941818630541,78.37556097002414,0,48
2026-01-01 01:06:58,pump-001,2.842889148129494,45.46217649575346,78.67377661612292,0,48
2026-01-01 01:08:07,pump-001,3.207672497074994,45.617256651608216,79.22740069010149,0,48
2026-01-01 01:09:01,pump-001,2.7175289943580307,45.011175297281824,75.91410819797021,0,48
2026-01-01 01:10:08,pump-001,2.6146559221753294,45.24825732451466,75.59168462611234,0,48
2026-01-01 01:11:07,pump-001,2.913739507444813,44.833736178046244,74.0033014794133,0,48
2026-01-01 01:11:54,pump-001,3.2519827251837934,45.47387185013826,78.66050043842081,0,48
2026-01-01 01:13:03,pump-001,3.09729353970429,44.62237379090831,78.7228534803048,0,48
2026-01-01 01:14:03,pump-001,3.0221237904402365,45.269492603592774,77.0037510115095,0,48
2026-01-01 01:14:55,pump-001,2.9183222715087167,44.90893477803178,78.32136475645197,0,48
2026-01-01 01:16:07,pump-001,3.065267337133099,45.00222604145915,75.64131861810593,0,48
2026-01-01 01:17:04,pump-001,3.1383201378442456,44.79699402108343,74.24707793106856,0,48
2026-01-01 01:18:06,pump-001,2.749778516828349,44.55347830083711,76.40581114625914,0,48
2026-01-01 01:19:00,pump-001,3.151362609050003,44.625441008143945,76.0634986885187,0,48
2026-01-01 01:20:02,pump-001,3.354927320124987,45.25939581799693,77.99679527248648,0,48
2026-01-01 01:21:02,pump-001,2.2623827839321704,45.10807687906527,76.50713367075292,0,48
2026-01-01 01:22:00,pump-001,2.863719977527752,44.75171400727225,79.61340722393784,0,48
2026-01-01 01:23:07,pump-001,2.928702108146548,44.42716163501324,79.03845904787744,0,48
2026-01-01 01:23:54,pump-001,3.2707718435485122,45.20354491455036,75.79877679848376,0,48
2026-01-01 01:25:06,pump-001,2.573227681331129,45.487482660943755,74.13375359025278,0,48
2026-01-01 01:26:00,pump-001,3.237248973581725,45.54156443279348,81.20509024542939,0,48
2026-01-01 01:27:05,pump-001,2.8268617085435914,45.50435470085224,78.44820528956315,0,48
2026-01-01 01:27:52,pump-001,2.8270262270649242,45.31345683576171,77.86830834095944,0,48
2026-01-01 01:29:08,pump-001,2.887716276172719,45.150992221150794,76.83212888888964,0,48
2026-01-01 01:30:06,pump-001,2.989650607643965,44.338721199817606,79.32997748651209,0,48
2026-01-01 01:31:06,pump-001,2.837304428891395,44.11056459970431,78.57074680216964,0,48
2026-01-01 01:31:54,pump-001,2.837304428891395,44.11056459970431,78.57074680216964,0,48
2026-01-01 01:33:00,pump-001,2.6024273578769037,45.2905804150665,76.09448495276094,0,48
2026-01-01 01:34:00,pump-001,3.0619866466895087,44.84589686758935,75.9980839466991,0,48
2026-01-01 01:35:05,pump-001,2.7598227932951698,45.56785117579954,73.62137585450557,0,48
